Estoques WM com texto breve de material

Nº depósito			004


		Material		Cen.	Dep.	T	Lote	Estoque disponível	Texto breve material	Tp.	PosDepósit	UMB	Data EM	ÚltModif por	Últ.modif.
		0021039384		2100	PA04		S2236941	            2,000	MSP-2OG	CES	CB2302	TON	25.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237005	            2,000	MSP-2OG	CES	CB230101	TON	28.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237006	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237006	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237006	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237006	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237006	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237006	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237006	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237006	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237006	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237009	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237060	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237061	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237062	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237062	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237062	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237062	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237062	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237062	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237062	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2237063	            2,000	MSP-2OG	CES	CB2304	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237063	            2,000	MSP-2OG	CES	CB2304	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237063	            2,000	MSP-2OG	CES	CB2304	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237063	            2,000	MSP-2OG	CES	CB2304	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237063	            2,000	MSP-2OG	CES	CB2304	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237063	            2,000	MSP-2OG	CES	CB2304	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237063	            2,000	MSP-2OG	CES	CB2304	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237063	            2,000	MSP-2OG	CES	CB2304	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2237063	            2,000	MSP-2OG	CES	CB2304	TON	30.12.2023	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2240224	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
